アイアラソウ	アイアラソウ	動詞-自立	五段・ワ行促音便	相争う	相争う-アイアラソウ
アイイレル	アイイレル	動詞-自立	一段	相容れる	相容れる-アイイレル
アイイレル	アイイレル	動詞-自立	一段	相いれる	相容れる-アイイレル
アイイレル	アイイレル	動詞-自立	一段	相入れる	相容れる-アイイレル
アイカワル	アイカワル	動詞-自立	五段・ラ行	相変わる	相変わる-アイカワル
アイカワル	アイカワル	動詞-自立	五段・ラ行	あいかわる	相変わる-アイカワル
アイカワル	アイカワル	動詞-自立	五段・ラ行	相変る	相変わる-アイカワル
アイクルシイ	アイクルシイ	形容詞-自立	形容詞・イ段	愛くるしい	愛くるしい-アイクルシイ
アイクルシイ	アイクルシイ	形容詞-自立	形容詞・イ段	あいくるしい	愛くるしい-アイクルシイ
アイコトナル	アイコトナル	動詞-自立	五段・ラ行	相異なる	相異なる-アイコトナル
アイシアウ	アイシアウ	動詞-自立	五段・ワ行促音便	愛し合う	愛し合う-アイシアウ
アイシアウ	アイシアウ	動詞-自立	五段・ワ行促音便	愛しあう	愛し合う-アイシアウ
アイジョウフカイ	アイジョーフカイ	形容詞-自立	形容詞・アウオ段	愛情深い	愛情深い-アイジョウフカイ
アイジョウブカイ	アイジョーブカイ	形容詞-自立	形容詞・アウオ段	愛情深い	愛情深い-アイジョウブカイ
アイス	アイス	動詞-自立	五段・サ行	愛す	愛す-アイス
アイスル	アイスル	動詞-自立	サ変・−スル	愛する	愛する-アイスル
アイタイス	アイタイス	動詞-自立	五段・サ行	相対す	相対す-アイタイス
アイタイスル	アイタイスル	動詞-自立	サ変・−スル	相対する	相対する-アイタイスル
アイタイスル	アイタイスル	動詞-自立	サ変・−スル	あい対する	相対する-アイタイスル
アイツグ	アイツグ	動詞-自立	五段・ガ行	相次ぐ	相次ぐ-アイツグ
アイツグ	アイツグ	動詞-自立	五段・ガ行	相つぐ	相次ぐ-アイツグ
アイツグ	アイツグ	動詞-自立	五段・ガ行	あいつぐ	相次ぐ-アイツグ
アイツグ	アイツグ	動詞-自立	五段・ガ行	相継ぐ	相次ぐ-アイツグ
アイツヅク	アイツズク	動詞-自立	五段・カ行イ音便	相続く	相続く-アイツヅク
アイツヅク	アイツズク	動詞-自立	五段・カ行イ音便	あい続く	相続く-アイツヅク
アイテドル	アイテドル	動詞-自立	五段・ラ行	相手取る	相手取る-アイテドル
アイトモナウ	アイトモナウ	動詞-自立	五段・ワ行促音便	相伴う	相伴う-アイトモナウ
アイナル	アイナル	動詞-自立	五段・ラ行	相成る	相成る-アイナル
アイナル	アイナル	動詞-自立	五段・ラ行	相なる	相成る-アイナル
アイナル	アイナル	動詞-自立	五段・ラ行	あいなる	相成る-アイナル
アイハンスル	アイハンスル	動詞-自立	サ変・−スル	相反する	相反する-アイハンスル
アイヒトシイ	アイヒトシイ	形容詞-自立	形容詞・イ段	相等しい	相等しい-アイヒトシイ
アイマツ	アイマツ	動詞-自立	五段・タ行	相まつ	相まつ-アイマツ
アイマツ	アイマツ	動詞-自立	五段・タ行	あいまつ	相まつ-アイマツ
アイマツ	アイマツ	動詞-自立	五段・タ行	相俟つ	相まつ-アイマツ
アイマミエル	アイマミエル	動詞-自立	一段	相まみえる	相まみえる-アイマミエル
アイマミエル	アイマミエル	動詞-自立	一段	あいまみえる	相まみえる-アイマミエル
アイマミエル	アイマミエル	動詞-自立	一段	相見える	相まみえる-アイマミエル
アイヨル	アイヨル	動詞-自立	五段・ラ行	相寄る	相寄る-アイヨル
アイラシイ	アイラシイ	形容詞-自立	形容詞・イ段	愛らしい	愛らしい-アイラシイ
アイワス	アイワス	動詞-自立	五段・サ行	相和す	相和す-アイワス
アウ	アウ	動詞-自立	五段・ワ行促音便	会う	会う-アウ
アウ	アウ	動詞-自立	五段・ワ行促音便	あう	会う-アウ
アウ	アウ	動詞-自立	五段・ワ行促音便	遭う	会う-アウ
アウ	アウ	動詞-自立	五段・ワ行促音便	逢う	会う-アウ
アウ	アウ	動詞-自立	五段・ワ行促音便	遇う	会う-アウ
アウ	アウ	動詞-自立	五段・ワ行促音便	合う	合う-アウ
アウ	アウ	動詞-自立	五段・ワ行促音便	あう	合う-アウ
アウ	アウ	動詞-非自立	五段・ワ行促音便	合う	合う-アウ
アウ	アウ	動詞-非自立	五段・ワ行促音便	あう	合う-アウ
アエギクルウ	アエギクルウ	動詞-自立	五段・ワ行促音便	あえぎ狂う	あえぎ狂う-アエギクルウ
アエギクルウ	アエギクルウ	動詞-自立	五段・ワ行促音便	喘ぎ狂う	あえぎ狂う-アエギクルウ
アエギクルシム	アエギクルシム	動詞-自立	五段・マ行	あえぎ苦しむ	あえぎ苦しむ-アエギクルシム
アエギクルシム	アエギクルシム	動詞-自立	五段・マ行	喘ぎ苦しむ	あえぎ苦しむ-アエギクルシム
アエグ	アエグ	動詞-自立	五段・ガ行	あえぐ	あえぐ-アエグ
アエグ	アエグ	動詞-自立	五段・ガ行	喘ぐ	あえぐ-アエグ
アエナイ	アエナイ	形容詞-自立	形容詞・アウオ段	あえない	あえない-アエナイ
アエナイ	アエナイ	形容詞-自立	形容詞・アウオ段	敢え無い	あえない-アエナイ
アエナイ	アエナイ	形容詞-自立	形容詞・アウオ段	敢えない	あえない-アエナイ
アエル	アエル	動詞-自立	一段	和える	和える-アエル
アエル	アエル	動詞-自立	一段	あえる	和える-アエル
アオアオシイ	アオアオシイ	形容詞-自立	形容詞・イ段	青々しい	青々しい-アオアオシイ
アオイ	アオイ	形容詞-自立	形容詞・アウオ段	青い	青い-アオイ
アオイ	アオイ	形容詞-自立	形容詞・アウオ段	蒼い	青い-アオイ
アオイ	アオイ	形容詞-自立	形容詞・アウオ段	あおい	青い-アオイ
アオイ	アオイ	形容詞-自立	形容詞・アウオ段	碧い	青い-アオイ
アオギミル	アオギミル	動詞-自立	一段	仰ぎ見る	仰ぎ見る-アオギミル
アオクサイ	アオクサイ	形容詞-自立	形容詞・アウオ段	青臭い	青臭い-アオクサイ
アオクサイ	アオクサイ	形容詞-自立	形容詞・アウオ段	青くさい	青臭い-アオクサイ
アオグ	アオグ	動詞-自立	五段・ガ行	仰ぐ	仰ぐ-アオグ
アオグ	アオグ	動詞-自立	五段・ガ行	あおぐ	仰ぐ-アオグ
アオグ	アオグ	動詞-自立	五段・ガ行	扇ぐ	扇ぐ-アオグ
アオグ	アオグ	動詞-自立	五段・ガ行	あおぐ	扇ぐ-アオグ
アオグ	アオグ	動詞-自立	五段・ガ行	煽ぐ	扇ぐ-アオグ
アオグロイ	アオグロイ	形容詞-自立	形容詞・アウオ段	青黒い	青黒い-アオグロイ
アオグロイ	アオグロイ	形容詞-自立	形容詞・アウオ段	蒼黒い	青黒い-アオグロイ
アオグロイ	アオグロイ	形容詞-自立	形容詞・アウオ段	黝い	青黒い-アオグロイ
アオザメル	アオザメル	動詞-自立	一段	青ざめる	青ざめる-アオザメル
アオザメル	アオザメル	動詞-自立	一段	蒼ざめる	青ざめる-アオザメル
アオザメル	アオザメル	動詞-自立	一段	あおざめる	青ざめる-アオザメル
アオザメル	アオザメル	動詞-自立	一段	青褪める	青ざめる-アオザメル
アオザメル	アオザメル	動詞-自立	一段	蒼褪める	青ざめる-アオザメル
アオジロイ	アオジロイ	形容詞-自立	形容詞・アウオ段	青白い	青白い-アオジロイ
アオジロイ	アオジロイ	形容詞-自立	形容詞・アウオ段	蒼白い	青白い-アオジロイ
アオジロッポイ	アオジロッポイ	形容詞-自立	形容詞・アウオ段	青白っぽい	青白っぽい-アオジロッポイ
アオッポイ	アオッポイ	形容詞-自立	形容詞・アウオ段	青っぽい	青っぽい-アオッポイ
アオミガカル	アオミガカル	動詞-自立	五段・ラ行	青みがかる	青みがかる-アオミガカル
アオミガカル	アオミガカル	動詞-自立	五段・ラ行	青味がかる	青みがかる-アオミガカル
アオムク	アオムク	動詞-自立	五段・カ行イ音便	仰向く	仰向く-アオムク
アオムク	アオムク	動詞-自立	五段・カ行イ音便	あおむく	仰向く-アオムク
アオムク	アオムク	動詞-自立	五段・カ行イ音便	あお向く	仰向く-アオムク
アオムケル	アオムケル	動詞-自立	一段	仰向ける	仰向ける-アオムケル
アオムケル	アオムケル	動詞-自立	一段	あおむける	仰向ける-アオムケル
アオムケル	アオムケル	動詞-自立	一段	あお向ける	仰向ける-アオムケル
アオリタテル	アオリタテル	動詞-自立	一段	煽り立てる	煽り立てる-アオリタテル
アオリタテル	アオリタテル	動詞-自立	一段	煽りたてる	煽り立てる-アオリタテル
アオリタテル	アオリタテル	動詞-自立	一段	あおりたてる	煽り立てる-アオリタテル
アオリタテル	アオリタテル	動詞-自立	一段	あおり立てる	煽り立てる-アオリタテル
アオル	アオル	動詞-自立	五段・ラ行	呷る	呷る-アオル
アオル	アオル	動詞-自立	五段・ラ行	あおる	呷る-アオル
アオル	アオル	動詞-自立	五段・ラ行	煽る	煽る-アオル
アオル	アオル	動詞-自立	五段・ラ行	あおる	煽る-アオル
アカイ	アカイ	形容詞-自立	形容詞・アウオ段	赤い	赤い-アカイ
アカイ	アカイ	形容詞-自立	形容詞・アウオ段	紅い	赤い-アカイ
アカイ	アカイ	形容詞-自立	形容詞・アウオ段	あかい	赤い-アカイ
アカイ	アカイ	形容詞-自立	形容詞・アウオ段	赫い	赤い-アカイ
アカイ	アカイ	形容詞-自立	形容詞・アウオ段	赭い	赤い-アカイ
アカイ	アカイ	形容詞-自立	形容詞・アウオ段	朱い	赤い-アカイ
アカイ	アカイ	形容詞-自立	形容詞・アウオ段	赧い	赤い-アカイ
アカグロイ	アカグロイ	形容詞-自立	形容詞・アウオ段	赤黒い	赤黒い-アカグロイ
アカサビル	アカサビル	動詞-自立	一段	赤錆びる	赤錆びる-アカサビル
アカサビル	アカサビル	動詞-自立	一段	赤さびる	赤錆びる-アカサビル
アカス	アカス	動詞-自立	五段・サ行	明かす	明かす-アカス
アカス	アカス	動詞-自立	五段・サ行	あかす	明かす-アカス
アカス	アカス	動詞-自立	五段・サ行	証す	証す-アカス
アカス	アカス	動詞-自立	五段・サ行	飽かす	飽かす-アカス
アカス	アカス	動詞-自立	五段・サ行	あかす	飽かす-アカス
アカセル	アカセル	動詞-自立	一段	あかせる	あかせる-アカセル
アカセル	アカセル	動詞-自立	一段	飽かせる	あかせる-アカセル
アカチャケル	アカチャケル	動詞-自立	一段	赤茶ける	赤茶ける-アカチャケル
アカチャケル	アカチャケル	動詞-自立	一段	赤ちゃける	赤茶ける-アカチャケル
アカッチャケル	アカッチャケル	動詞-自立	一段	赤っちゃける	赤っちゃける-アカッチャケル
アカッチャケル	アカッチャケル	動詞-自立	一段	赤っ茶ける	赤っちゃける-アカッチャケル
アカッポイ	アカッポイ	形容詞-自立	形容詞・アウオ段	赤っぽい	赤っぽい-アカッポイ
アカヌケル	アカヌケル	動詞-自立	一段	垢抜ける	垢抜ける-アカヌケル
アカヌケル	アカヌケル	動詞-自立	一段	あか抜ける	垢抜ける-アカヌケル
アカヌケル	アカヌケル	動詞-自立	一段	あかぬける	垢抜ける-アカヌケル
アカヌケル	アカヌケル	動詞-自立	一段	アカ抜ける	垢抜ける-アカヌケル
アカマル	アカマル	動詞-自立	五段・ラ行	赤まる	赤まる-アカマル
アカミガカル	アカミガカル	動詞-自立	五段・ラ行	赤みがかる	赤みがかる-アカミガカル
アカミガカル	アカミガカル	動詞-自立	五段・ラ行	赤味がかる	赤みがかる-アカミガカル
アカメル	アカメル	動詞-自立	一段	赤める	赤める-アカメル
アカラム	アカラム	動詞-自立	五段・マ行	明らむ	明らむ-アカラム
アカラム	アカラム	動詞-自立	五段・マ行	あからむ	明らむ-アカラム
アカラム	アカラム	動詞-自立	五段・マ行	赤らむ	赤らむ-アカラム
アカラム	アカラム	動詞-自立	五段・マ行	赧らむ	赤らむ-アカラム
アカラム	アカラム	動詞-自立	五段・マ行	あからむ	赤らむ-アカラム
アカラメル	アカラメル	動詞-自立	一段	赤らめる	赤らめる-アカラメル
アカラメル	アカラメル	動詞-自立	一段	赧らめる	赤らめる-アカラメル
アカラメル	アカラメル	動詞-自立	一段	あからめる	赤らめる-アカラメル
アカルイ	アカルイ	形容詞-自立	形容詞・アウオ段	明るい	明るい-アカルイ
アカルイ	アカルイ	形容詞-自立	形容詞・アウオ段	あかるい	明るい-アカルイ
アカルム	アカルム	動詞-自立	五段・マ行	明るむ	明るむ-アカルム
アカルム	アカルム	動詞-自立	五段・マ行	あかるむ	明るむ-アカルム
アガク	アガク	動詞-自立	五段・カ行イ音便	あがく	あがく-アガク
アガク	アガク	動詞-自立	五段・カ行イ音便	足搔く	あがく-アガク
アガク	アガク	動詞-自立	五段・カ行イ音便	足掻く	あがく-アガク
アガナイダス	アガナイダス	動詞-自立	五段・サ行	贖い出す	贖い出す-アガナイダス
アガナイダス	アガナイダス	動詞-自立	五段・サ行	あがない出す	贖い出す-アガナイダス
アガナウ	アガナウ	動詞-自立	五段・ワ行促音便	贖う	贖う-アガナウ
アガナウ	アガナウ	動詞-自立	五段・ワ行促音便	あがなう	贖う-アガナウ
アガナウ	アガナウ	動詞-自立	五段・ワ行促音便	購う	贖う-アガナウ
アガメタタエル	アガメタタエル	動詞-自立	一段	崇め称える	崇め称える-アガメタタエル
アガメタタエル	アガメタタエル	動詞-自立	一段	あがめ称える	崇め称える-アガメタタエル
アガメタタエル	アガメタタエル	動詞-自立	一段	あがめ讃える	崇め称える-アガメタタエル
アガメタタエル	アガメタタエル	動詞-自立	一段	崇めたたえる	崇め称える-アガメタタエル
アガメタタエル	アガメタタエル	動詞-自立	一段	崇め讃える	崇め称える-アガメタタエル
アガメタタエル	アガメタタエル	動詞-自立	一段	あがめたたえる	崇め称える-アガメタタエル
アガメタテマツル	アガメタテマツル	動詞-自立	五段・ラ行	崇め奉る	崇め奉る-アガメタテマツル
アガメタテマツル	アガメタテマツル	動詞-自立	五段・ラ行	あがめたてまつる	崇め奉る-アガメタテマツル
アガメタテマツル	アガメタテマツル	動詞-自立	五段・ラ行	崇めたてまつる	崇め奉る-アガメタテマツル
アガメタテマツル	アガメタテマツル	動詞-自立	五段・ラ行	あがめ奉る	崇め奉る-アガメタテマツル
アガメル	アガメル	動詞-自立	一段	崇める	崇める-アガメル
アガメル	アガメル	動詞-自立	一段	あがめる	崇める-アガメル
アガリコム	アガリコム	動詞-自立	五段・マ行	上がり込む	上がり込む-アガリコム
アガリコム	アガリコム	動詞-自立	五段・マ行	上がりこむ	上がり込む-アガリコム
アガリコム	アガリコム	動詞-自立	五段・マ行	あがりこむ	上がり込む-アガリコム
アガリコム	アガリコム	動詞-自立	五段・マ行	上り込む	上がり込む-アガリコム
アガル	アガル	動詞-自立	五段・ラ行	上がる	上がる-アガル
アガル	アガル	動詞-自立	五段・ラ行	あがる	上がる-アガル
アガル	アガル	動詞-自立	五段・ラ行	挙がる	上がる-アガル
アガル	アガル	動詞-自立	五段・ラ行	揚がる	上がる-アガル
アガル	アガル	動詞-自立	五段・ラ行	アガる	上がる-アガル
アガル	アガル	動詞-自立	五段・ラ行	挙る	上がる-アガル
アガル	アガル	動詞-自立	五段・ラ行	騰がる	上がる-アガル
アガル	アガル	動詞-自立	五段・ラ行	揚る	上がる-アガル
アガル	アガル	動詞-自立	五段・ラ行	和了る	上がる-アガル
アガル	アガル	動詞-自立	五段・ラ行	揚がる	揚がる-アガル
アガル	アガル	動詞-自立	五段・ラ行	あがる	揚がる-アガル
アガル	アガル	動詞-自立	五段・ラ行	揚る	揚がる-アガル
アキタリル	アキタリル	動詞-自立	一段	飽き足りる	飽き足りる-アキタリル
アキタリル	アキタリル	動詞-自立	一段	あきたりる	飽き足りる-アキタリル
アキタル	アキタル	動詞-自立	五段・ラ行	飽き足る	飽き足る-アキタル
アキタル	アキタル	動詞-自立	五段・ラ行	あきたる	飽き足る-アキタル
アキタル	アキタル	動詞-自立	五段・ラ行	飽きたる	飽き足る-アキタル
アキタル	アキタル	動詞-自立	五段・ラ行	慊る	飽き足る-アキタル
アキタル	アキタル	動詞-自立	五段・ラ行	倦き足る	飽き足る-アキタル
アキッポイ	アキッポイ	形容詞-自立	形容詞・アウオ段	飽きっぽい	飽きっぽい-アキッポイ
アキッポイ	アキッポイ	形容詞-自立	形容詞・アウオ段	あきっぽい	飽きっぽい-アキッポイ
アキナウ	アキナウ	動詞-自立	五段・ワ行促音便	商う	商う-アキナウ
アキナウ	アキナウ	動詞-自立	五段・ワ行促音便	あきなう	商う-アキナウ
アキフカイ	アキフカイ	形容詞-自立	形容詞・アウオ段	秋深い	秋深い-アキフカイ
アキメク	アキメク	動詞-自立	五段・カ行イ音便	秋めく	秋めく-アキメク
アキラメル	アキラメル	動詞-自立	一段	あきらめる	あきらめる-アキラメル
アキラメル	アキラメル	動詞-自立	一段	諦める	あきらめる-アキラメル
アキル	アキル	動詞-自立	一段	飽きる	飽きる-アキル
アキル	アキル	動詞-自立	一段	あきる	飽きる-アキル
アキル	アキル	動詞-自立	一段	厭きる	飽きる-アキル
アキル	アキル	動詞-非自立	一段	飽きる	飽きる-アキル
アキル	アキル	動詞-非自立	一段	あきる	飽きる-アキル
アキル	アキル	動詞-非自立	一段	厭きる	飽きる-アキル
アキレカエル	アキレカエル	動詞-自立	五段・ラ行	呆れ返る	呆れ返る-アキレカエル
アキレカエル	アキレカエル	動詞-自立	五段・ラ行	あきれかえる	呆れ返る-アキレカエル
アキレカエル	アキレカエル	動詞-自立	五段・ラ行	あきれ返る	呆れ返る-アキレカエル
アキレカエル	アキレカエル	動詞-自立	五段・ラ行	呆れかえる	呆れ返る-アキレカエル
アキレハテル	アキレハテル	動詞-自立	一段	呆れ果てる	呆れ果てる-アキレハテル
アキレハテル	アキレハテル	動詞-自立	一段	あきれ果てる	呆れ果てる-アキレハテル
アキレハテル	アキレハテル	動詞-自立	一段	あきれはてる	呆れ果てる-アキレハテル
アキレハテル	アキレハテル	動詞-自立	一段	呆れはてる	呆れ果てる-アキレハテル
アキレル	アキレル	動詞-自立	一段	呆れる	呆れる-アキレル
アキレル	アキレル	動詞-自立	一段	あきれる	呆れる-アキレル
アク	アク	動詞-自立	五段・カ行イ音便	あく	あく-アク
アク	アク	動詞-自立	五段・カ行イ音便	空く	あく-アク
アク	アク	動詞-自立	五段・カ行イ音便	明く	あく-アク
アク	アク	動詞-自立	五段・カ行イ音便	開く	あく-アク
アク	アク	動詞-自立	五段・カ行イ音便	飽く	飽く-アク
アクタレル	アクタレル	動詞-自立	一段	悪たれる	悪たれる-アクタレル
アクタレル	アクタレル	動詞-自立	一段	あくたれる	悪たれる-アクタレル
アクドイ	アクドイ	形容詞-自立	形容詞・アウオ段	あくどい	あくどい-アクドイ
アクドイ	アクドイ	形容詞-自立	形容詞・アウオ段	悪どい	あくどい-アクドイ
アクヒョウダカイ	アクヒョーダカイ	形容詞-自立	形容詞・アウオ段	悪評高い	悪評高い-アクヒョウダカイ
アクミョウタカイ	アクミョータカイ	形容詞-自立	形容詞・アウオ段	悪名高い	悪名高い-アクミョウタカイ
アクミョウダカイ	アクミョーダカイ	形容詞-自立	形容詞・アウオ段	悪名高い	悪名高い-アクミョウダカイ
アクメイタカイ	アクメイタカイ	形容詞-自立	形容詞・アウオ段	悪名高い	悪名高い-アクメイタカイ
アクメイダカイ	アクメイダカイ	形容詞-自立	形容詞・アウオ段	悪名高い	悪名高い-アクメイダカイ
アグネル	アグネル	動詞-自立	一段	あぐねる	あぐねる-アグネル
アグネル	アグネル	動詞-自立	一段	倦ねる	あぐねる-アグネル
アグム	アグム	動詞-自立	五段・マ行	あぐむ	あぐむ-アグム
アグム	アグム	動詞-自立	五段・マ行	倦む	あぐむ-アグム
アケクレル	アケクレル	動詞-自立	一段	明け暮れる	明け暮れる-アケクレル
アケクレル	アケクレル	動詞-自立	一段	あけくれる	明け暮れる-アケクレル
アケクレル	アケクレル	動詞-自立	一段	明けくれる	明け暮れる-アケクレル
アケッパナス	アケッパナス	動詞-自立	五段・サ行	開けっ放す	開けっ放す-アケッパナス
アケッパナス	アケッパナス	動詞-自立	五段・サ行	あけっ放す	開けっ放す-アケッパナス
アケッパナス	アケッパナス	動詞-自立	五段・サ行	開けっぱなす	開けっ放す-アケッパナス
アケッパナス	アケッパナス	動詞-自立	五段・サ行	あけっぱなす	開けっ放す-アケッパナス
アケハナス	アケハナス	動詞-自立	五段・サ行	開け放す	開け放す-アケハナス
アケハナス	アケハナス	動詞-自立	五段・サ行	あけはなす	開け放す-アケハナス
アケハナス	アケハナス	動詞-自立	五段・サ行	あけ放す	開け放す-アケハナス
アケハナス	アケハナス	動詞-自立	五段・サ行	開けはなす	開け放す-アケハナス
アケハナツ	アケハナツ	動詞-自立	五段・タ行	開け放つ	開け放つ-アケハナツ
アケハナツ	アケハナツ	動詞-自立	五段・タ行	あけはなつ	開け放つ-アケハナツ
アケハナツ	アケハナツ	動詞-自立	五段・タ行	開けはなつ	開け放つ-アケハナツ
アケハナツ	アケハナツ	動詞-自立	五段・タ行	あけ放つ	開け放つ-アケハナツ
アケル	アケル	動詞-自立	一段	あける	あける-アケル
アケル	アケル	動詞-自立	一段	開ける	あける-アケル
アケル	アケル	動詞-自立	一段	空ける	あける-アケル
アケル	アケル	動詞-自立	一段	明ける	明ける-アケル
アケル	アケル	動詞-自立	一段	あける	明ける-アケル
アケワタス	アケワタス	動詞-自立	五段・サ行	明け渡す	明け渡す-アケワタス
アケワタス	アケワタス	動詞-自立	五段・サ行	明渡す	明け渡す-アケワタス
アケワタス	アケワタス	動詞-自立	五段・サ行	明けわたす	明け渡す-アケワタス
アケワタス	アケワタス	動詞-自立	五段・サ行	あけわたす	明け渡す-アケワタス
アケワタス	アケワタス	動詞-自立	五段・サ行	あけ渡す	明け渡す-アケワタス
アゲアガル	アゲアガル	動詞-自立	五段・ラ行	揚げ上がる	揚げ上がる-アゲアガル
アゲアガル	アゲアガル	動詞-自立	五段・ラ行	揚げあがる	揚げ上がる-アゲアガル
アゲアゲル	アゲアゲル	動詞-自立	一段	揚げ上げる	揚げ上げる-アゲアゲル
アゲアゲル	アゲアゲル	動詞-自立	一段	揚げあげる	揚げ上げる-アゲアゲル
アゲシブル	アゲシブル	動詞-自立	五段・ラ行	上げ渋る	上げ渋る-アゲシブル
アゲツラウ	アゲツラウ	動詞-自立	五段・ワ行促音便	あげつらう	あげつらう-アゲツラウ
アゲツラウ	アゲツラウ	動詞-自立	五段・ワ行促音便	論う	あげつらう-アゲツラウ
アゲツラネル	アゲツラネル	動詞-自立	一段	挙げ連ねる	挙げ連ねる-アゲツラネル
アゲツラネル	アゲツラネル	動詞-自立	一段	あげつらねる	挙げ連ねる-アゲツラネル
アゲツラネル	アゲツラネル	動詞-自立	一段	上げ連ねる	挙げ連ねる-アゲツラネル
アゲドマル	アゲドマル	動詞-自立	五段・ラ行	上げ止まる	上げ止まる-アゲドマル
アゲル	アゲル	動詞-自立	一段	上げる	上げる-アゲル
アゲル	アゲル	動詞-自立	一段	あげる	上げる-アゲル
アゲル	アゲル	動詞-自立	一段	挙げる	上げる-アゲル
アゲル	アゲル	動詞-自立	一段	ageる	上げる-アゲル
アゲル	アゲル	動詞-自立	一段	揚げる	揚げる-アゲル
アゲル	アゲル	動詞-自立	一段	あげる	揚げる-アゲル
アゲル	アゲル	動詞-非自立	一段	あげる	あげる-アゲル
アゲル	アゲル	動詞-非自立	一段	上げる	あげる-アゲル
アコガレル	アコガレル	動詞-自立	一段	憧れる	憧れる-アコガレル
アコガレル	アコガレル	動詞-自立	一段	あこがれる	憧れる-アコガレル
アコガレル	アコガレル	動詞-自立	一段	憬れる	憧れる-アコガレル
アサイ	アサイ	形容詞-自立	形容詞・アウオ段	浅い	浅い-アサイ
アサイ	アサイ	形容詞-自立	形容詞・アウオ段	あさい	浅い-アサイ
アサグロイ	アサグロイ	形容詞-自立	形容詞・アウオ段	浅黒い	浅黒い-アサグロイ
アサハヤイ	アサハヤイ	形容詞-自立	形容詞・アウオ段	朝早い	朝早い-アサハヤイ
アサヒル	アサヒル	動詞-自立	五段・ラ行	アサヒる	アサヒる-アサヒル
アサマシイ	アサマシイ	形容詞-自立	形容詞・イ段	浅ましい	浅ましい-アサマシイ
アサマシイ	アサマシイ	形容詞-自立	形容詞・イ段	あさましい	浅ましい-アサマシイ
アサル	アサル	動詞-自立	五段・ラ行	漁る	漁る-アサル
アサル	アサル	動詞-自立	五段・ラ行	あさる	漁る-アサル
アザケリワラウ	アザケリワラウ	動詞-自立	五段・ワ行促音便	嘲り笑う	嘲り笑う-アザケリワラウ
アザケリワラウ	アザケリワラウ	動詞-自立	五段・ワ行促音便	あざけり笑う	嘲り笑う-アザケリワラウ
アザケル	アザケル	動詞-自立	五段・ラ行	嘲る	嘲る-アザケル
アザケル	アザケル	動詞-自立	五段・ラ行	あざける	嘲る-アザケル
アザケル	アザケル	動詞-自立	五段・ラ行	嘲ける	嘲る-アザケル
アザトイ	アザトイ	形容詞-自立	形容詞・アウオ段	あざとい	あざとい-アザトイ
アザナウ	アザナウ	動詞-自立	五段・ワ行促音便	あざなう	あざなう-アザナウ
アザナウ	アザナウ	動詞-自立	五段・ワ行促音便	糾う	あざなう-アザナウ
アザムク	アザムク	動詞-自立	五段・カ行イ音便	欺く	欺く-アザムク
アザムク	アザムク	動詞-自立	五段・カ行イ音便	あざむく	欺く-アザムク
アザワラウ	アザワラウ	動詞-自立	五段・ワ行促音便	あざ笑う	あざ笑う-アザワラウ
アザワラウ	アザワラウ	動詞-自立	五段・ワ行促音便	あざわらう	あざ笑う-アザワラウ
アザワラウ	アザワラウ	動詞-自立	五段・ワ行促音便	嘲笑う	あざ笑う-アザワラウ
アシイ	アシイ	形容詞-自立	形容詞・イ段	悪しい	悪しい-アシイ
アシイ	アシイ	形容詞-自立	形容詞・イ段	あしい	悪しい-アシイ
アシラウ	アシラウ	動詞-自立	五段・ワ行促音便	あしらう	あしらう-アシラウ
アジケナイ	アジケナイ	形容詞-自立	形容詞・アウオ段	味気ない	味気ない-アジケナイ
アジケナイ	アジケナイ	形容詞-自立	形容詞・アウオ段	あじけない	味気ない-アジケナイ
アジケナイ	アジケナイ	形容詞-自立	形容詞・アウオ段	味けない	味気ない-アジケナイ
アジツケル	アジツケル	動詞-自立	一段	味付ける	味付ける-アジツケル
アジツケル	アジツケル	動詞-自立	一段	味つける	味付ける-アジツケル
アジル	アジル	動詞-自立	五段・ラ行	アジる	アジる-アジル
アジワイブカイ	アジワイブカイ	形容詞-自立	形容詞・アウオ段	味わい深い	味わい深い-アジワイブカイ
アジワウ	アジワウ	動詞-自立	五段・ワ行促音便	味わう	味わう-アジワウ
アジワウ	アジワウ	動詞-自立	五段・ワ行促音便	あじわう	味わう-アジワウ
アズカリシル	アズカリシル	動詞-自立	五段・ラ行	あずかり知る	あずかり知る-アズカリシル
アズカリシル	アズカリシル	動詞-自立	五段・ラ行	与り知る	あずかり知る-アズカリシル
アズカル	アズカル	動詞-自立	五段・ラ行	あずかる	あずかる-アズカル
アズカル	アズカル	動詞-自立	五段・ラ行	預かる	あずかる-アズカル
アズカル	アズカル	動詞-自立	五段・ラ行	預る	あずかる-アズカル
アズカル	アズカル	動詞-自立	五段・ラ行	与る	あずかる-アズカル
アズカル	アズカル	動詞-自立	五段・ラ行	与かる	あずかる-アズカル
アズケイレル	アズケイレル	動詞-自立	一段	預け入れる	預け入れる-アズケイレル
アズケイレル	アズケイレル	動詞-自立	一段	預入れる	預け入れる-アズケイレル
アズケオク	アズケオク	動詞-自立	五段・カ行イ音便	預け置く	預け置く-アズケオク
アズケオク	アズケオク	動詞-自立	五段・カ行イ音便	預けおく	預け置く-アズケオク
アズケカエル	アズケカエル	動詞-自立	一段	預け替える	預け替える-アズケカエル
アズケカエル	アズケカエル	動詞-自立	一段	預け変える	預け替える-アズケカエル
